name,slug,symbol,date,ranknow,open,high,low,close,volume,market,close_ratio,spread
EscrowCoin,escrowcoin,ESCO,2018-11-29,1862,0.228733,0.286865,0.208065,0.226989,56723.0,0.0,0.9983,0.09
Espers,espers,ESP,2018-11-29,619,0.002142,0.002659,0.001523,0.002214,2405760.0,46261879.0,1.0,0.0
Esports Token,esports-token,EST,2018-11-29,1970,0.017465,0.017968,0.017295,0.017492,643099.0,0.0,1.0,0.0
Essentia,essentia,ESS,2018-11-29,1805,0.05548,0.05548,0.045464,0.047504,3885090.0,0.0,1.0,0.02
Eternity,eternity,ENT,2018-11-29,1620,1.45,1.49,0.74731,1.45,199447.0,5969181.0,1.0,1.3
EthBet,ethbet,EBET,2018-11-29,1567,0.859315,0.897052,0.621523,0.858946,155204.0,7303188.0,1.0,0.57
Ethbits,ethbits,ETBS,2018-11-29,1247,10.61,35.67,5.0,34.93,109918.0,14550607.0,1.0,34.81
Etheera,etheera,ETA,2018-11-29,135,0.012551,0.018461,0.012551,0.012551,109091.0,73524214.0,1.0,0.02
Ether Kingdoms Token,ether-kingdoms-token,IMP,2018-11-29,1172,0.152535,0.268932,0.080676,0.152559,64007.0,55104.0,1.0,0.22
Ether Zero,ether-zero,ETZ,2018-11-29,1757,0.517282,0.542417,0.459136,0.510939,6066600.0,0.0,1.0,0.11
Ether-1,ether-1,ETHO,2018-11-29,1013,0.04071,0.044121,0.026513,0.040696,18407.0,259261.0,1.0,0.02
EtherDelta Token,etherdelta-token,EDT,2018-11-29,2072,0.167977,0.168799,0.103351,0.166778,623876.0,0.0,1.0,0.09
EtherGem,ethergem,EGEM,2018-11-29,1042,0.045865,0.123624,0.041412,0.045856,42564.0,577781.0,0.9843,0.1
EtherInc,etherinc,ETI,2018-11-29,1898,0.006361,0.007269,0.005599,0.005932,73665.0,0.0,0.848,0.0
EtherSportz,ethersportz,ESZ,2018-11-29,1388,0.569685,0.650214,0.479034,0.570226,168001.0,2817829.0,1.0,0.33
Ethereum,ethereum,ETH,2018-11-29,3,1397.48,1432.88,1290.6,1396.42,9214950400.0,135400735922.0,1.0,417.09
Ethereum Cash,ethereumcash,ECASH,2018-11-29,1415,0.778021,1.52,0.654015,0.778832,3386680.0,10981531.0,1.0,0.87
Ethereum Classic,ethereum-classic,ETC,2018-11-29,18,43.86,47.77,40.85,44.05,1733939968.0,4339511028.0,1.0,18.92
Ethereum Dark,ethereum-dark,ETHD,2018-11-29,1158,4.55,5.21,2.36,4.52,6716130.0,6776700.0,1.0,2.85
Ethereum Gold,ethereum-gold,ETG,2018-11-29,1119,0.410957,0.673656,0.286904,0.404516,3766900.0,4854192.0,1.0,0.55
Ethereum Lite,ethereum-lite,ELITE,2018-11-29,2051,0.900161,1.32,0.479444,1.08,615480.0,0.0,1.0,0.93
Ethereum Meta,ethereum-meta,ETHM,2018-11-29,1967,0.032063,0.051136,0.016988,0.032042,20036.0,0.0,1.0,0.05
Etheriya,etheriya,RIYA,2018-11-29,1380,3.09,11.6,2.96,3.12,160702.0,4938663.0,1.0,9.41
Etheroll,etheroll,DICE,2018-11-29,552,34.1,165.1,7.86,8.28,754723.0,57947039.0,1.0,161.12
Etherparty,etherparty,FUEL,2018-11-29,382,0.396693,0.455393,0.324559,0.402493,47406500.0,195267971.0,1.0,0.16
Ethersocial,ethersocial,ESN,2018-11-29,676,0.262957,0.265457,0.210547,0.263988,126630.0,6200933.0,1.0,0.12
Ethorse,ethorse,HORSE,2018-11-29,1298,0.247757,0.289301,0.208991,0.248095,645705.0,23476220.0,1.0,0.11
Ethos,ethos,ETHOS,2018-11-29,230,11.04,12.54,8.92,11.02,54610500.0,830703420.0,1.0,6.38
Eurocoin,eurocoin,EUC,2018-11-29,1639,0.095441,0.104749,0.070162,0.093287,37316.0,1158298.0,1.0,0.07
EvenCoin,evencoin,EVN,2018-11-29,781,0.073336,0.077172,0.064467,0.073556,255391.0,1073568.0,1.0,0.04
EventChain,eventchain,EVC,2018-11-29,893,0.963954,1.35,0.718969,0.955087,84337.0,14015067.0,1.0,0.77
EverGreenCoin,evergreencoin,EGC,2018-11-29,1009,0.803002,1.07,0.73367,0.801956,11306300.0,10683097.0,1.0,0.7
Everex,everex,EVX,2018-11-29,381,5.98,7.36,5.19,6.06,28722900.0,100023165.0,1.0,2.84
Everipedia,everipedia,IQ,2018-11-29,166,0.062971,0.07653,0.05322,0.064689,55651800.0,50407234.0,0.9943,0.04
Everus,everus,EVR,2018-11-29,379,5.39,6.32,4.9,5.39,1362360.0,29008658.0,1.0,4.23
Evil Coin,evil-coin,EVIL,2018-11-29,1585,0.066925,0.130998,0.048064,0.067001,60923.0,1408389.0,1.0,0.08
Evimeria,evimeria,EVI,2018-11-29,1030,3.6e-05,4.3e-05,3e-05,3.6e-05,13303.0,559844.0,1.0,0.0
Excaliburcoin,excaliburcoin,EXC,2018-11-29,1953,0.000135,0.000146,7.2e-05,0.000134,10457.0,0.0,1.0,0.0
Exchange Union,exchange-union,XUC,2018-11-29,1825,16.79,26.62,15.15,16.79,6810110.0,227396145.0,1.0,22.66
ExclusiveCoin,exclusivecoin,EXCL,2018-11-29,832,3.67,4.8,3.24,3.63,21402200.0,15905001.0,1.0,2.47
Eximchain,eximchain,EXC,2018-11-29,554,0.923684,0.940526,0.791751,0.925073,924081.0,52997431.0,1.0,0.21
Expanse,expanse,EXP,2018-11-29,748,9.51,9.72,7.92,9.65,29434200.0,76307637.0,1.0,3.26
Experience Points,experience-points,XP,2018-11-29,408,0.004996,0.006031,0.00308,0.005008,43120700.0,1041920780.0,1.0,0.0
Experience Token,experience-token,EXT,2018-11-29,1858,0.001602,0.001651,0.001586,0.001594,836436.0,0.0,1.0,0.0
Experty,experty,EXY,2018-11-29,653,0.664606,0.697906,0.609441,0.657981,8970000.0,6621098.0,1.0,0.19
FCoin Token,fcoin-token,FT,2018-11-29,2055,0.051078,0.053417,0.048518,0.050616,0.0,0.0,0.9665,0.01
FLIP,flip,FLP,2018-11-29,719,0.070476,0.077371,0.070428,0.077091,4902680.0,3291240.0,1.0,0.02
FLO,flo,FLO,2018-11-29,499,0.39379,0.415244,0.302291,0.39259,10148200.0,55433467.0,1.0,0.31
FLiK,flik,FLIK,2018-11-29,1617,0.271404,0.35602,0.218598,0.268232,3374880.0,11678184.0,1.0,0.14
FNKOS,fnkos,FNKOS,2018-11-29,1219,0.14216,0.144328,0.136709,0.137163,385528.0,10707921.0,1.0,0.03
FOIN,foin,FOIN,2018-11-29,1787,926.05,1301.88,870.85,925.67,265061.0,0.0,1.0,481.68
FORCE,force,FOR,2018-11-29,1350,0.153308,0.356956,0.101701,0.153186,183639.0,16219791.0,1.0,0.32
FREE Coin,free-coin,FREE,2018-11-29,319,1.9e-05,2.5e-05,1.2e-05,1.9e-05,56794.0,55392607.0,1.0,0.0
FSBT API Token,fsbt-api-token,FSBT,2018-11-29,939,0.789913,0.790023,0.745332,0.775929,1139270.0,2404025.0,1.0,0.19
FUTURAX,futurax,FTXT,2018-11-29,954,0.000439,0.00047,0.000375,0.000451,307685.0,1775250.0,1.0,0.0
Fabric Token,fabric-token,FT,2018-11-29,1052,0.138071,0.197111,0.114312,0.150052,429923.0,3690321.0,1.0,0.11
Faceter,faceter,FACE,2018-11-29,879,0.02115,0.0224,0.019024,0.020858,377330.0,7988001.0,1.0,0.0
Factom,factom,FCT,2018-11-29,50,75.78,87.16,66.23,76.07,104632000.0,665239909.0,1.0,26.07
FairCoin,faircoin,FAIR,2018-11-29,318,1.37,1.91,1.21,1.35,2878780.0,71746244.0,1.0,0.93
FairGame,fairgame,FAIR,2018-11-29,1764,0.155483,0.172505,0.150847,0.154035,12238700.0,0.0,1.0,0.07
FansTime,fanstime,FTI,2018-11-29,495,0.010048,0.010549,0.009674,0.01006,4711570.0,7312758.0,1.0,0.0
Fantasy Cash,fantasy-cash,FANS,2018-11-29,1515,2.19,3.01,2.02,2.19,371940.0,10016512.0,1.0,0.99
FantasyGold,fantasygold,FGC,2018-11-29,1340,0.321138,0.369414,0.271421,0.321494,273995.0,2092322.0,1.0,0.13
Fantom,fantom,FTM,2018-11-29,277,0.024311,0.027383,0.022502,0.024261,13034900.0,20135342.0,0.9893,0.01
Fargocoin,fargocoin,FRGC,2018-11-29,1975,11.03,11.09,10.62,11.03,3807380.0,0.0,1.0,3.34
FarmaTrust,farmatrust,FTT,2018-11-29,618,0.0091,0.009822,0.00779,0.009107,1300430.0,5464236.0,1.0,0.0
Fastcoin,fastcoin,FST,2018-11-29,1450,0.052956,0.067311,0.037776,0.052885,257925.0,6387741.0,1.0,0.05
Feathercoin,feathercoin,FTC,2018-11-29,415,1.3,1.45,1.13,1.31,12279300.0,110896563.0,1.0,0.68
FedoraCoin,fedoracoin,TIPS,2018-11-29,878,0.000174,0.000247,0.000134,0.000173,1624210.0,76719060.0,1.0,0.0
Fidelium,fidelium,FID,2018-11-29,1346,0.282591,0.346039,0.27324,0.281585,972893.0,9883904.0,1.0,0.13
FidentiaX,fidentiax,FDX,2018-11-29,1243,1.82,4.71,1.25,1.83,750420.0,15326115.0,1.0,4.0
Filecoin [Futures],filecoin,FIL,2018-11-29,1753,27.71,30.15,25.26,27.66,2137330.0,0.0,1.0,9.08
Fintab,fintab,FNTB,2018-11-29,1584,0.056942,0.062589,0.052181,0.054112,1626.0,150398.0,1.0,0.03
FintruX Network,fintrux-network,FTX,2018-11-29,817,0.395208,0.404145,0.305878,0.396301,848960.0,19618151.0,1.0,0.13
Fire Lotto,fire-lotto,FLOT,2018-11-29,957,0.101013,0.173862,0.072012,0.100841,134213.0,1992783.0,1.0,0.12
First Bitcoin,first-bitcoin,BIT,2018-11-29,2014,0.211059,0.256375,0.137877,0.229712,524038.0,0.0,1.0,0.25
First Bitcoin Capital,first-bitcoin-capital,BITCF,2018-11-29,1994,1.04,1.2,0.711087,1.04,109710.0,0.0,1.0,0.86
FirstBlood,firstblood,1ST,2018-11-29,498,2.73,2.85,1.93,2.75,90407600.0,235410434.0,1.0,1.84
FirstCoin,firstcoin,FRST,2018-11-29,1399,18.14,19.98,17.15,18.13,4240710.0,33722429.0,1.0,5.94
Fivebalance,fivebalance,FBN,2018-11-29,1092,2.9e-05,3.2e-05,2.6e-05,2.9e-05,138217.0,450499.0,1.0,0.0
Flash,flash,FLASH,2018-11-29,510,0.221982,0.246797,0.166572,0.22274,3196890.0,200466000.0,1.0,0.15
Flaxscript,flaxscript,FLAX,2018-11-29,1658,0.088795,0.16801,0.064181,0.088679,84655.0,496003.0,1.0,0.12
Flixxo,flixxo,FLIXX,2018-11-29,669,0.941895,0.984984,0.700617,0.924913,2362450.0,66647188.0,1.0,0.51
FlutterCoin,fluttercoin,FLT,2018-11-29,1355,0.024466,0.028244,0.019228,0.025508,952767.0,8219080.0,1.0,0.01
Fluz Fluz,fluz-fluz,FLUZ,2018-11-29,855,0.11884,0.523018,0.091552,0.119435,68337.0,13621024.0,1.0,0.47
FlypMe,flypme,FYP,2018-11-29,1284,2.25,2.48,1.38,2.22,928868.0,39088375.0,1.0,1.33
FoldingCoin,foldingcoin,FLDC,2018-11-29,725,0.097479,0.110299,0.090524,0.096396,22225700.0,53871306.0,1.0,0.05
FolmCoin,folmcoin,FLM,2018-11-29,1624,0.024567,0.029327,0.019219,0.024528,7596.0,151235.0,1.0,0.02
FoodCoin,food,FOOD,2018-11-29,1254,0.008701,0.010133,0.006503,0.008701,4596.0,3470109.0,1.0,0.01
Forkcoin,forkcoin,FORK,2018-11-29,743,1.1,1.3,0.920876,1.1,659794.0,4923229.0,0.988,1.03
Formosa Financial,formosa-financial,FMF,2018-11-29,674,0.027252,0.027615,0.026432,0.027525,346960.0,5126171.0,1.0,0.01
Fortuna,fortuna,FOTA,2018-11-29,368,0.214134,0.233672,0.190462,0.207182,7608190.0,32313368.0,1.0,0.06
Fox Trading,fox-trading,FOXT,2018-11-29,808,0.285864,0.301288,0.19508,0.287088,701181.0,2018229.0,1.0,0.2
Francs,francs,FRN,2018-11-29,2013,0.187997,0.323492,0.163294,0.188207,105653.0,498275.0,1.0,0.24
Freicoin,freicoin,FRC,2018-11-29,1412,0.46341,0.596794,0.219383,0.46362,87651.0,15657017.0,1.0,0.41
Freyrchain,freyrchain,FREC,2018-11-29,987,0.020504,0.020759,0.019016,0.020538,2245440.0,2400940.0,1.0,0.0
Friendz,friends,FDZ,2018-11-29,736,0.033525,0.037159,0.028193,0.033558,78257000.0,11957991.0,1.0,0.01
FujiCoin,fujicoin,FJC,2018-11-29,1351,0.007715,0.009102,0.005917,0.007612,346285.0,9549934.0,1.0,0.01
Fujinto,fujinto,NTO,2018-11-29,1718,0.507919,0.573938,0.373398,0.507674,2849890.0,28425030.0,1.0,0.37
FunFair,funfair,FUN,2018-11-29,120,0.337854,0.337854,0.170578,0.192615,131221000.0,818589408.0,1.0,0.32
FundRequest,fundrequest,FND,2018-11-29,1362,0.249193,0.263214,0.223007,0.247975,110730.0,7775278.0,1.0,0.05
FundToken,fundtoken,FUNDZ,2018-11-29,1834,0.021979,0.022684,0.020742,0.021941,146497.0,0.0,1.0,0.01
Fusion,fusion,FSN,2018-11-29,143,9.1,12.6,8.36,11.13,10397800.0,330410354.0,1.0,4.37
Future1coin,future1coin,F1C,2018-11-29,1916,0.013534,0.013787,0.006927,0.013562,5796.0,0.0,1.0,0.01
FuturoCoin,futurocoin,FTO,2018-11-29,1778,18.38,18.66,15.5,18.38,8264580.0,0.0,1.0,4.41
FuzeX,fuzex,FXT,2018-11-29,524,0.093913,0.10063,0.082191,0.093497,15815200.0,42237103.0,1.0,0.05
FuzzBalls,fuzzballs,FUZZ,2018-11-29,1670,0.215942,0.466474,0.139091,0.214429,773414.0,1035680.0,1.0,0.36
GCN Coin,gcn-coin,GCN,2018-11-29,1218,0.000155,0.000259,0.000126,0.000158,1931360.0,23549625.0,1.0,0.0
GET Protocol,get-protocol,GET,2018-11-29,494,6.47,7.14,5.84,6.47,143719.0,37211456.0,1.0,2.05
GIGA,giga,XG,2018-11-29,2031,0.000662,0.001045,0.000393,0.000661,138126.0,0.0,1.0,0.0
GINcoin,gincoin,GIN,2018-11-29,325,14.87,15.89,13.3,14.91,445146.0,27656870.0,1.0,5.34
GOLD Reward Token,gold-reward-token,GRX,2018-11-29,2024,6.61,7.53,5.43,6.61,5284130.0,0.0,1.0,3.36
GSENetwork,gsenetwork,GSE,2018-11-29,1817,0.009299,0.009529,0.008511,0.009283,4594090.0,0.0,1.0,0.0
GXChain,gxchain,GXS,2018-11-29,80,10.03,11.24,8.91,10.02,54450500.0,600954000.0,1.0,3.44
Gainer,gainer,GNR,2018-11-29,931,0.070934,0.075044,0.056505,0.070899,70823.0,716894.0,0.9882,0.02
Galactrum,galactrum,ORE,2018-11-29,1310,18.36,18.96,14.91,18.31,220285.0,3991055.0,1.0,9.16
Gambit,gambit,GAM,2018-11-29,650,34.56,46.38,29.35,35.25,1634430.0,42307165.0,1.0,21.93
GambleCoin,gamblecoin,GMCN,2018-11-29,1575,0.127795,0.204728,0.101993,0.127654,18859.0,218095.0,1.0,0.14
Game Stars,game-stars,GST,2018-11-29,1766,0.001168,0.001328,0.001092,0.001167,842847.0,0.0,1.0,0.0
Game.com,game,GTC,2018-11-29,384,0.333678,0.466752,0.278339,0.334113,211296000.0,196155070.0,1.0,0.24
GameChain System,gamechain,GCS,2018-11-29,2017,0.071162,0.085967,0.064172,0.071242,289025.0,0.0,1.0,0.03
GameCredits,gamecredits,GAME,2018-11-29,383,6.63,6.9,6.07,6.67,35299500.0,428986341.0,1.0,2.55
Gapcoin,gapcoin,GAP,2018-11-29,1429,0.182847,0.440748,0.134064,0.182072,351289.0,2224230.0,1.0,0.41
Garlicoin,garlicoin,GRLC,2018-11-29,1160,2.69,4.29,2.01,2.71,220667.0,1609255.0,1.0,2.72
Gas,gas,GAS,2018-11-29,124,87.56,97.49,67.88,86.06,98172496.0,786382118.0,1.0,43.86
GazeCoin,gazecoin,GZE,2018-11-29,1880,0.023675,0.024304,0.018876,0.023716,282686.0,0.0,1.0,0.01
GeertCoin,geertcoin,GEERT,2018-11-29,1717,0.072075,0.073192,0.025301,0.07133,190432.0,363154.0,1.0,0.06
Gemini Dollar,gemini-dollar,GUSD,2018-11-29,85,1.03,1.19,1.01,1.03,17610500.0,42465191.0,1.0,0.19
Gems ,gems-protocol,GEM,2018-11-29,657,0.057771,0.061528,0.054856,0.05578,8389600.0,13823890.0,1.0,0.02
Genaro Network,genaro-network,GNX,2018-11-29,339,1.2,1.29,0.963873,1.18,52213600.0,154245863.0,1.0,0.33
Gene Source Code Chain,gene-source-code-chain,GENE,2018-11-29,654,0.008253,0.01071,0.007585,0.008322,257409.0,3061934.0,0.9893,0.0
Genesis Vision,genesis-vision,GVT,2018-11-29,139,39.05,51.39,34.54,38.75,59437900.0,144403070.0,1.0,20.21
GenesisX,genesisx,XGS,2018-11-29,906,0.124067,0.131877,0.106165,0.124016,41893.0,657087.0,1.0,0.07
Gentarium,gentarium,GTM,2018-11-29,745,2.68,2.81,2.42,2.63,124436.0,1166530.0,1.0,1.26
GeoCoin,geocoin,GEO,2018-11-29,728,16.62,36.26,11.86,16.78,34258400.0,56560672.0,1.0,27.27
GeyserCoin,geysercoin,GSR,2018-11-29,1615,1.03,1.15,0.743727,1.01,55869.0,47377.0,1.0,0.6
Giant,giant-coin,GIC,2018-11-29,885,0.694117,0.745804,0.693355,0.693355,16973.0,1107738.0,0.9948,0.25
Gifto,gifto,GTO,2018-11-29,167,0.906584,1.05,0.771546,0.908662,302056992.0,266377571.0,1.0,0.39
Gladius Token,gladius-token,GLA,2018-11-29,824,1.51,1.69,1.1,1.56,1217840.0,9584424.0,1.0,0.82
Global Awards Token,global-awards-token,GAT,2018-11-29,801,0.079458,0.093615,0.067557,0.079263,12098900.0,31981536.0,1.0,0.03
Global Cryptocurrency,global-cryptocurrency,GCC,2018-11-29,917,0.395567,6.33,0.385908,0.395457,1175990.0,10413048.0,1.0,6.1
Global Currency Reserve,global-currency-reserve,GCR,2018-11-29,447,0.436516,0.513859,0.389596,0.435955,25702500.0,45110036.0,1.0,0.26
Global Social Chain,global-social-chain,GSC,2018-11-29,572,0.218714,0.246384,0.212127,0.219957,3163980.0,6872719.0,1.0,0.1
GlobalBoost-Y,globalboost-y,BSTY,2018-11-29,1586,0.081636,0.136274,0.057394,0.081783,49639.0,1099622.0,1.0,0.1
GlobalToken,globaltoken,GLT,2018-11-29,1537,0.035497,0.111306,0.027356,0.03544,214133.0,991297.0,1.0,0.09
Globalvillage Ecosystem,globalvillage-ecosystem,GVE,2018-11-29,1802,0.005642,0.006476,0.005419,0.005581,1233140.0,0.0,1.0,0.0
Gnosis,gnosis-gno,GNO,2018-11-29,190,404.98,461.17,372.83,406.16,39888300.0,448638065.0,1.0,164.87
GoByte,gobyte,GBX,2018-11-29,697,75.09,114.65,63.36,74.87,925002.0,37090749.0,1.0,60.32
GoChain,gochain,GO,2018-11-29,129,0.105792,0.116462,0.084261,0.10163,38857000.0,50612541.0,1.0,0.05
GoHelpFund,gohelpfund,HELP,2018-11-29,968,0.18443,0.20027,0.155622,0.185173,38659.0,582461.0,0.9985,0.09
GoNetwork,gonetwork,GOT,2018-11-29,621,1.54,2.02,1.34,1.54,88913504.0,31948959.0,1.0,0.71
Gold Bits Coin,gold-bits-coin,GBC,2018-11-29,128,0.719498,0.779553,0.691615,0.718173,108942.0,74080536.0,1.0,0.65
Gold Poker,gold-poker,GPKR,2018-11-29,1062,3.07,3.34,2.94,3.08,550532.0,1799287.0,1.0,2.63
GoldBlocks,goldblocks,GB,2018-11-29,1528,0.328148,0.405095,0.286882,0.329213,1071620.0,5015403.0,1.0,0.28
GoldCoin,goldcoin,GLD,2018-11-29,884,0.478538,0.55261,0.448059,0.48291,3963380.0,19684016.0,1.0,0.26
GoldMint,goldmint,MNTP,2018-11-29,894,4.84,9.38,4.79,4.85,1108070.0,9278753.0,1.0,7.98
Golem,golem-network-tokens,GNT,2018-11-29,54,1.09,1.25,1.04,1.09,521276992.0,908027446.0,1.0,0.54
Golfcoin,golfcoin,GOLF,2018-11-29,1478,0.000876,0.00108,0.000813,0.000891,139881.0,828089.0,1.0,0.0
Golos,golos,GOLOS,2018-11-29,769,1.56,1.58,0.428645,1.17,17484400.0,60077875.0,1.0,1.56
Golos Gold,golos-gold,GBG,2018-11-29,1952,0.424819,0.462215,0.386086,0.424266,9192480.0,0.0,1.0,0.41
Goodomy,goodomy,GOOD,2018-11-29,1259,0.021814,0.040319,0.017137,0.021702,26639.0,9599968.0,1.0,0.02
Gossipcoin,gossipcoin,GOSS,2018-11-29,1167,0.001192,0.001307,0.000729,0.00119,1983.0,72714.0,1.0,0.0
Graft,graft,GRFT,2018-11-29,450,0.05312,0.064711,0.047868,0.051378,237686.0,12681702.0,1.0,0.02
GrandCoin,grandcoin,GDC,2018-11-29,1577,0.002885,0.003572,0.002628,0.00288,249503.0,771667.0,1.0,0.0
Graphcoin,graphcoin,GRPH,2018-11-29,1510,0.058365,0.07582,0.038393,0.059769,3410.0,285923.0,1.0,0.07
Graviocoin,graviocoin,GIO,2018-11-29,1947,0.000729,0.000752,0.000659,0.000729,12669.0,0.0,1.0,0.0
Gravity,gravity,GZRO,2018-11-29,753,0.013818,0.013868,0.001611,0.013818,40077.0,7493522.0,1.0,0.01
GreenMed,greenmed,GRMD,2018-11-29,1618,0.233004,0.398742,0.189725,0.232073,1094580.0,995560.0,1.0,0.25
Grid+,grid,GRID,2018-11-29,1200,2.91,3.23,2.66,2.95,338300.0,115761774.0,1.0,1.16
GridCoin,gridcoin,GRC,2018-11-29,549,0.200996,0.211241,0.171517,0.200795,10629000.0,78372849.0,1.0,0.06
Grimcoin,grimcoin,GRIM,2018-11-29,1691,0.041042,0.119464,0.030352,0.04096,979489.0,1328946.0,1.0,0.11
Groestlcoin,groestlcoin,GRS,2018-11-29,141,2.54,2.69,2.14,2.42,302555008.0,166928484.0,1.0,1.5
Growers International,growers-international,GRWI,2018-11-29,1502,4.14,5.08,3.64,4.15,422741.0,4874949.0,1.0,2.82
Guaranteed Ethurance Token Extra,guaranteed-ethurance-token-extra,GETX,2018-11-29,960,0.132796,0.147335,0.113918,0.13308,9944590.0,39924000.0,1.0,0.08
GuccioneCoin,guccionecoin,GCC,2018-11-29,1576,0.014163,0.018954,0.008526,0.011835,194320.0,240071.0,1.0,0.02
Gulden,gulden,NLG,2018-11-29,243,0.487891,0.499114,0.389495,0.487491,7117060.0,190222254.0,1.0,0.35
HEAT,heat-ledger,HEAT,2018-11-29,1242,3.18,6.74,1.64,3.09,218709.0,96619551.0,1.0,5.78
HEROcoin,herocoin,PLAY,2018-11-29,858,0.316456,0.324006,0.215023,0.302658,854416.0,18773858.0,1.0,0.19
HOLD,hold,HOLD,2018-11-29,862,0.003586,0.003921,0.00334,0.003595,903249.0,1187441.0,1.0,0.0
HOQU,hoqu,HQX,2018-11-29,800,0.099246,0.100274,0.075265,0.089756,1845540.0,8884114.0,1.0,0.04
HOdlcoin,hodlcoin,HODL,2018-11-29,1426,0.076567,0.103647,0.067546,0.076554,167186.0,6904112.0,1.0,0.05
HTMLCOIN,html-coin,HTML,2018-11-29,435,0.005006,0.006438,0.004063,0.005179,14482700.0,159876020.0,1.0,0.0
HUZU,huzu,HUZU,2018-11-29,1080,0.41469,0.440103,0.380177,0.41509,8807.0,470324.0,1.0,0.13
HYCON,hycon,HYC,2018-11-29,1744,0.047038,0.054136,0.043352,0.046441,19141500.0,0.0,1.0,0.02
Hacken,hacken,HKN,2018-11-29,627,7.79,8.32,6.49,7.8,845026.0,22750501.0,1.0,4.79
Hackspace Capital,hackspace-capital,HAC,2018-11-29,1352,0.098522,0.16556,0.068515,0.088768,2240100.0,25850487.0,1.0,0.1
HalalChain,halalchain,HLC,2018-11-29,483,0.486961,0.514875,0.423837,0.481462,8200110.0,7009514.0,0.9799,0.24
Halcyon,halcyon,HAL,2018-11-29,1500,1.3,1.85,1.13,1.3,272382.0,7025793.0,1.0,1.52
Halloween Coin,halloween-coin,HALLO,2018-11-29,2046,0.001073,0.001376,0.00091,0.001073,117368.0,0.0,1.0,0.0
Happycoin,happycoin,HPC,2018-11-29,367,1.64,2.78,1.26,1.64,523849.0,27018678.0,1.0,1.52
Haracoin,haracoin,HRC,2018-11-29,1938,0.515273,0.519346,0.415735,0.514605,25588.0,0.0,1.0,0.18
HarmonyCoin,harmonycoin-hmc,HMC,2018-11-29,1736,0.059921,0.071462,0.039885,0.059894,101254.0,11072.0,1.0,0.05
Harvest Masternode Coin,harvest-masternode-coin,HC,2018-11-29,1613,4.63,5.2,4.29,4.62,243740.0,300137.0,1.0,2.29
HashCoin,hashcoin,HSC,2018-11-29,584,0.002548,0.002574,0.002387,0.002512,3626620.0,4678283.0,1.0,0.0
Hashgard,hashgard,GARD,2018-11-29,712,0.000585,0.00063,0.00056,0.000576,3111080.0,2806448.0,1.0,0.0
Haven Protocol,haven-protocol,XHV,2018-11-29,345,6.59,7.29,4.33,6.47,5893350.0,19028140.0,1.0,3.41
Havven,havven,HAV,2018-11-29,438,0.754206,0.798223,0.679994,0.768066,2325530.0,46810371.0,1.0,0.23
Havy,havy,HAVY,2018-11-29,1166,5.4e-05,5.8e-05,4.2e-05,5.4e-05,147860.0,255155.0,1.0,0.0
Hdac,hdac,HDAC,2018-11-29,1796,0.109424,0.122524,0.103875,0.108693,917628.0,0.0,1.0,0.03
HeartBout,heartbout,HB,2018-11-29,853,0.089518,0.099214,0.075055,0.089311,264283.0,4750944.0,1.0,0.07
Helbiz,helbiz,HBZ,2018-11-29,854,0.02968,0.038483,0.020035,0.029662,5086970.0,11001349.0,1.0,0.03
Helium,helium,HLM,2018-11-29,1215,0.744233,0.87506,0.649144,0.743895,48315.0,5963118.0,0.9985,0.5
Helleniccoin,helleniccoin,HNC,2018-11-29,1357,0.408402,0.520295,0.230493,0.408015,78345.0,3451247.0,1.0,0.51
HelloGold,hellogold,HGT,2018-11-29,1262,0.354423,0.681497,0.258139,0.350688,13874100.0,92243097.0,1.0,0.58
Help The Homeless Coin,help-the-homeless-coin,HTH,2018-11-29,1501,0.000443,0.000553,0.000366,0.000443,4957.0,128609.0,1.0,0.0
Helper Search Token,helper-search-token,HSN,2018-11-29,1921,1.4e-05,1.7e-05,1.1e-05,1.4e-05,40052.0,0.0,1.0,0.0
HempCoin,hempcoin,THC,2018-11-29,521,0.696642,0.743657,0.583161,0.697809,24113000.0,160760577.0,1.0,0.27
Hero,hero,HERO,2018-11-29,1998,0.520671,0.763148,0.48275,0.522289,342494.0,0.0,1.0,0.4
HeroNode,heronode,HER,2018-11-29,776,0.029211,0.031725,0.028085,0.029255,1118520.0,11836798.0,1.0,0.01
Hexx,hexx,HXX,2018-11-29,819,16.06,17.89,13.58,15.99,2120580.0,25859976.0,1.0,7.19
Hi Mutual Society,hi-mutual-society,HMC,2018-11-29,472,0.161799,0.168082,0.157268,0.160056,9795450.0,29162927.0,1.0,0.05
HiCoin,hicoin,XHI,2018-11-29,835,0.090706,0.090792,0.085267,0.090774,1126460.0,3984176.0,1.0,0.07
High Performance Blockchain,high-performance-blockchain,HPB,2018-11-29,215,12.74,13.65,9.17,12.89,93009000.0,199488850.0,1.0,5.69
High Voltage,high-voltage,HVCO,2018-11-29,1646,1.55,1.8,1.3,1.54,417637.0,2307986.0,1.0,0.77
HireMatch,hirematch,HIRE,2018-11-29,1360,0.105996,0.135354,0.095144,0.106015,159843.0,3401883.0,1.0,0.11
HitChain,hitchain,HIT,2018-11-29,1767,0.000698,0.000823,0.000562,0.000695,5606440.0,0.0,1.0,0.0
